basefreq = 261.63
R = Inf
range = Inf

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=1 :
S =

  0  1  2  3
 [0,7,14,18] 	D = 1.9011
 [0,5,10,16] 	D = 2.1721
 [0,7,18,26] 	D = 1.5612
 [0,5,16,22] 	D = 1.8099
 [0,1,6,8] 	D = 3.5839
 [0,1,8,18] 	D = 2.8208
 [0,5,7,11] 	D = 2.8706
 [0,7,17,23] 	D = 1.4221
 [0,5,11,19] 	D = 1.9575
 [0,7,11,17] 	D = 2.0258
 [0,11,17,19] 	D = 2.0071
 [0,11,19,29] 	D = 1.6005

min, max, mean, stdev:
  1.42213  3.91218  2.29724  0.67112

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=16 :
S =

  0  1  5  8

 [0,1,5,8] 	D = 3.4260
 [0,11,16,19] 	D = 1.5864
 [0,5,13,20] 	D = 1.9773
 [0,4,11,19] 	D = 1.8896
 [0,7,8,15] 	D = 2.5392
 [0,8,19,27] 	D = 1.4298
 [0,1,8,17] 	D = 2.5389
 [0,11,19,28] 	D = 1.3245
 [0,5,8,13] 	D = 2.4901
 [0,4,7,11] 	D = 2.5716
 [0,7,15,20] 	D = 1.8106
 [0,8,15,19] 	D = 1.5892
 [0,8,13,17] 	D = 1.8894
 [0,7,11,16] 	D = 1.7776
 [0,8,17,25] 	D = 1.4668
 [0,7,16,23] 	D = 1.1310
 [0,3,7,8] 	D = 3.4790
 [0,3,8,19] 	D = 2.3011
 [0,4,5,9] 	D = 3.3313
 [0,5,16,21] 	D = 1.7059
 [0,4,9,17] 	D = 2.3152
 [0,5,9,16] 	D = 2.0522
 [0,9,16,17] 	D = 2.3759
 [0,9,17,28] 	D = 1.5061

min, max, mean, stdev:
  1.13096  3.47899  2.10436  0.65328

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=17 :
S =

  0  1  6  7

 [0,6,7,13] 	D = 2.9575
 [0,6,13,19] 	D = 2.0206
 [0,7,13,18] 	D = 2.2153
 [0,7,18,25] 	D = 1.8259
 [0,1,6,7] 	D = 3.9967
 [0,1,7,18] 	D = 3.1249
 [0,5,6,11] 	D = 3.3108
 [0,6,17,23] 	D = 1.9443
 [0,5,11,18] 	D = 2.4085
 [0,6,11,17] 	D = 2.3825
 [0,11,17,18] 	D = 2.8199
 [0,11,18,29] 	D = 2.0756

min, max, mean, stdev:
  1.82595  3.99672  2.59021  0.65910

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=18 :
S =

  0  2  3  5

 [0,2,3,5] 	D = 5.4913
 [0,10,13,15] 	D = 2.7019
 [0,3,14,17] 	D = 2.8209
 [0,1,10,15] 	D = 2.9740
 [0,9,11,14] 	D = 2.8454
 [0,11,21,26] 	D = 1.5622
 [0,2,5,15] 	D = 3.5622
 [0,10,15,25] 	D = 1.5814
 [0,3,5,14] 	D = 3.5690
 [0,1,3,10] 	D = 4.2193
 [0,9,14,23] 	D = 1.6540
 [0,11,14,21] 	D = 2.0683
 [0,5,14,15] 	D = 2.9748
 [0,3,10,13] 	D = 2.9352
 [0,5,15,26] 	D = 1.8933
 [0,3,13,22] 	D = 2.2946
 [0,2,9,11] 	D = 3.4610
 [0,2,11,21] 	D = 2.6763
 [0,7,9,10] 	D = 3.7807
 [0,9,19,22] 	D = 1.7065
 [0,7,10,21] 	D = 2.3022
 [0,9,10,19] 	D = 2.6850
 [0,10,19,21] 	D = 2.0364
 [0,10,21,31] 	D = 1.6307

min, max, mean, stdev:
  1.56222  5.49126  2.72610  0.95904

------------------------------------------------------------
Now computing dissonance for class ID=19 :
S =

  0  2  3  6

 [0,2,3,6] 	D = 4.9403
 [0,10,13,16] 	D = 2.3799
 [0,3,14,18] 	D = 2.7232
 [0,1,10,16] 	D = 2.8701
 [0,9,11,15] 	D = 2.6592
 [0,11,21,27] 	D = 1.6708
 [0,2,6,15] 	D = 3.2333
 [0,10,16,25] 	D = 1.5206
 [0,3,6,14] 	D = 3.2723
 [0,1,4,10] 	D = 3.8380
 [0,9,15,23] 	D = 1.6726
 [0,11,15,21] 	D = 1.9381
 [0,6,14,15] 	D = 2.9001
 [0,4,10,13] 	D = 2.7500
 [0,6,15,26] 	D = 1.9416
 [0,4,13,22] 	D = 2.2330
 [0,3,9,11] 	D = 3.3428
 [0,3,11,21] 	D = 2.6850
 [0,6,8,9] 	D = 3.9865
 [0,8,18,21] 	D = 2.1470
 [0,6,9,20] 	D = 2.6047
 [0,8,9,18] 	D = 2.9605
 [0,9,18,20] 	D = 2.4411
 [0,9,20,30] 	D = 1.7902

min, max, mean, stdev:
  1.52058  4.94025  2.68753  0.81624

Now computing dissonance for the inverse form:
S =

  0  3  4  6

 [0,3,4,6] 	D = 4.8893
 [0,9,13,15] 	D = 2.5438
 [0,4,15,18] 	D = 2.5489
 [0,1,9,15] 	D = 2.9834
 [0,8,11,14] 	D = 2.6401
 [0,11,20,26] 	D = 1.7200
 [0,3,6,16] 	D = 3.1255
 [0,9,15,25] 	D = 1.5278
 [0,4,6,15] 	D = 3.1809
 [0,1,3,9] 	D = 4.3290
 [0,8,14,23] 	D = 1.7050
 [0,11,14,20] 	D = 2.2680
 [0,6,15,16] 	D = 2.7552
 [0,3,9,13] 	D = 2.8774
 [0,6,16,27] 	D = 1.8496
 [0,3,13,21] 	D = 2.7052
 [0,2,8,11] 	D = 3.3649
 [0,2,11,20] 	D = 3.0482
 [0,6,9,10] 	D = 3.5084
 [0,9,18,22] 	D = 1.8789
 [0,6,10,21] 	D = 2.2764
 [0,9,10,18] 	D = 2.9748
 [0,10,18,21] 	D = 2.1658
 [0,10,21,30] 	D = 1.8619

min, max, mean, stdev:
  1.52781  4.88935  2.69702  0.81807

------------------------------------------------------------
Now computing dissonance for class ID=20 :
S =

  0  2  3  7

 [0,2,3,7] 	D = 4.2948
 [0,10,13,17] 	D = 2.1144
 [0,3,14,19] 	D = 2.2158
 [0,1,10,17] 	D = 2.6623
 [0,9,11,16] 	D = 2.2871
 [0,11,21,28] 	D = 1.4766
 [0,2,7,15] 	D = 2.8412
 [0,10,17,25] 	D = 1.4417
 [0,3,7,14] 	D = 2.6378
 [0,1,5,10] 	D = 3.3058
 [0,9,16,23] 	D = 1.2684
 [0,11,16,21] 	D = 1.6267
 [0,7,14,15] 	D = 2.5189
 [0,5,10,13] 	D = 2.4714
 [0,7,15,26] 	D = 1.4556
 [0,5,13,22] 	D = 1.8745
 [0,4,9,11] 	D = 2.8287
 [0,4,11,21] 	D = 2.0887
 [0,5,7,8] 	D = 3.8718
 [0,7,17,20] 	D = 2.0029
 [0,5,8,19] 	D = 2.3327
 [0,7,8,17] 	D = 2.6923
 [0,8,17,19] 	D = 2.0475
 [0,8,19,29] 	D = 1.5213

min, max, mean, stdev:
  1.26843  4.29481  2.32830  0.75651

Now computing dissonance for the inverse form:
S =

  0  4  5  7

 [0,4,5,7] 	D = 4.1407
 [0,8,13,15] 	D = 2.2776
 [0,5,16,19] 	D = 1.8717
 [0,1,8,15] 	D = 2.6513
 [0,7,11,14] 	D = 2.1225
 [0,11,19,26] 	D = 1.3094
 [0,4,7,17] 	D = 2.6350
 [0,8,15,25] 	D = 1.4072
 [0,5,7,16] 	D = 2.6092
 [0,1,3,8] 	D = 4.1096
 [0,7,14,23] 	D = 1.3032
 [0,11,14,19] 	D = 1.8855
 [0,7,16,17] 	D = 2.4434
 [0,3,8,13] 	D = 2.7239
 [0,7,17,28] 	D = 1.5542
 [0,3,13,20] 	D = 2.5337
 [0,2,7,11] 	D = 2.9717
 [0,2,11,19] 	D = 2.6235
 [0,5,9,10] 	D = 3.1647
 [0,9,17,22] 	D = 1.7117
 [0,5,10,21] 	D = 2.0575
 [0,9,10,17] 	D = 2.7184
 [0,10,17,21] 	D = 1.7872
 [0,10,21,29] 	D = 1.6714

min, max, mean, stdev:
  1.30318  4.14074  2.34518  0.76491

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=21 :
S =

  0  2  4  6

 [0,2,4,6] 	D = 4.7731
 [0,10,14,16] 	D = 2.2999
 [0,4,14,18] 	D = 2.3442
 [0,2,10,16] 	D = 2.8009
 [0,8,10,14] 	D = 2.6899
 [0,10,20,26] 	D = 1.6073
 [0,2,6,16] 	D = 3.0210
 [0,10,16,26] 	D = 1.4296
 [0,4,6,14] 	D = 3.1144
 [0,2,4,10] 	D = 3.9662
 [0,8,14,22] 	D = 1.7584
 [0,10,14,20] 	D = 2.0570
 [0,6,14,16] 	D = 2.3468
 [0,4,10,14] 	D = 2.4806
 [0,6,16,26] 	D = 1.6768
 [0,4,14,22] 	D = 2.1772
 [0,2,8,10] 	D = 3.5762
 [0,2,10,20] 	D = 2.9987
 [0,6,8,10] 	D = 3.4620
 [0,8,18,22] 	D = 1.7350
 [0,6,10,20] 	D = 2.2382
 [0,8,10,18] 	D = 2.6784
 [0,10,18,20] 	D = 2.3170
 [0,10,20,30] 	D = 1.7796

min, max, mean, stdev:
  1.42957  4.77312  2.55535  0.81154

------------------------------------------------------------
Now computing dissonance for class ID=22 :
S =

  0  2  4  7

 [0,2,4,7] 	D = 4.0018
 [0,10,14,17] 	D = 1.8427
 [0,4,14,19] 	D = 1.8017
 [0,2,10,17] 	D = 2.5568
 [0,8,10,15] 	D = 2.2660
 [0,10,20,27] 	D = 1.5336
 [0,2,7,16] 	D = 2.4826
 [0,10,17,26] 	D = 1.2298
 [0,4,7,14] 	D = 2.3540
 [0,2,5,10] 	D = 3.3317
 [0,8,15,22] 	D = 1.3065
 [0,10,15,20] 	D = 1.6989
 [0,7,14,16] 	D = 1.8193
 [0,5,10,14] 	D = 2.0559
 [0,7,16,26] 	D = 1.0445
 [0,5,14,22] 	D = 1.6725
 [0,3,8,10] 	D = 2.9865
 [0,3,10,20] 	D = 2.3247
 [0,5,7,9] 	D = 3.2327
 [0,7,17,21] 	D = 1.4940
 [0,5,9,19] 	D = 1.8271
 [0,7,9,17] 	D = 2.3005
 [0,9,17,19] 	D = 1.7892
 [0,9,19,29] 	D = 1.3791

min, max, mean, stdev:
  1.04455  4.00177  2.09717  0.72829

Now computing dissonance for the inverse form:
S =

  0  3  5  7

 [0,3,5,7] 	D = 3.9178
 [0,9,14,16] 	D = 1.9075
 [0,5,15,19] 	D = 1.6260
 [0,2,9,16] 	D = 2.3373
 [0,7,10,14] 	D = 2.0076
 [0,10,19,26] 	D = 1.0564
 [0,3,7,17] 	D = 2.4470
 [0,9,16,26] 	D = 1.1731
 [0,5,7,15] 	D = 2.4963
 [0,2,4,9] 	D = 3.6041
 [0,7,14,22] 	D = 1.3282
 [0,10,14,19] 	D = 1.5343
 [0,7,15,17] 	D = 1.9812
 [0,4,9,14] 	D = 2.1898
 [0,7,17,27] 	D = 1.5028
 [0,4,14,21] 	D = 1.9119
 [0,2,7,10] 	D = 3.0182
 [0,2,10,19] 	D = 2.4337
 [0,5,8,10] 	D = 2.9713
 [0,8,17,22] 	D = 1.4235
 [0,5,10,20] 	D = 1.9870
 [0,8,10,17] 	D = 2.2778
 [0,10,17,20] 	D = 1.7499
 [0,10,20,29] 	D = 1.4837

min, max, mean, stdev:
  1.05640  3.91776  2.09859  0.72731

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=23 :
S =

  0  2  4  8

 [0,2,4,8] 	D = 4.0085
 [0,10,14,18] 	D = 2.0158
 [0,4,14,20] 	D = 2.1640
 [0,2,10,18] 	D = 2.7809
 [0,8,10,16] 	D = 2.4471
 [0,10,20,28] 	D = 1.7544
 [0,2,8,16] 	D = 2.7403
 [0,10,18,26] 	D = 1.5803
 [0,4,8,14] 	D = 2.4851
 [0,2,6,10] 	D = 3.2636
 [0,8,16,22] 	D = 1.5367
 [0,10,16,20] 	D = 1.7918
 [0,8,14,16] 	D = 2.2014
 [0,6,10,14] 	D = 2.2420
 [0,8,16,26] 	D = 1.5371
 [0,6,14,22] 	D = 1.6832
 [0,4,8,10] 	D = 3.0822
 [0,4,10,20] 	D = 2.2258
 [0,4,6,8] 	D = 3.7857
 [0,6,16,20] 	D = 1.8527
 [0,4,8,18] 	D = 2.4581
 [0,6,8,16] 	D = 2.5636
 [0,8,16,18] 	D = 2.1616
 [0,8,18,28] 	D = 1.7137

min, max, mean, stdev:
  1.53673  4.00853  2.33649  0.67599

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=24 :
S =

  0  2  5  7

 [0,2,5,7] 	D = 3.7757
 [0,10,15,17] 	D = 1.8949
 [0,5,14,19] 	D = 1.5543
 [0,3,10,17] 	D = 2.1414
 [0,7,9,14] 	D = 2.1454
 [0,9,19,26] 	D = 1.0738
 [0,2,7,17] 	D = 2.5148
 [0,10,17,27] 	D = 1.3539
 [0,5,7,14] 	D = 2.3376
 [0,3,5,10] 	D = 3.1263
 [0,7,14,21] 	D = 1.3110
 [0,9,14,19] 	D = 1.4158
 [0,7,14,17] 	D = 1.6385
 [0,5,10,15] 	D = 1.9241
 [0,7,17,26] 	D = 1.1212
 [0,5,15,22] 	D = 1.5128
 [0,2,7,9] 	D = 3.0847
 [0,2,9,19] 	D = 2.2439
 [0,5,7,10] 	D = 2.8224
 [0,7,17,22] 	D = 1.2845
 [0,5,10,19] 	D = 1.6731
 [0,7,10,17] 	D = 1.8866
 [0,10,17,19] 	D = 1.6316
 [0,10,19,29] 	D = 1.1248

min, max, mean, stdev:
  1.07377  3.77571  1.94138  0.71177

------------------------------------------------------------
Now computing dissonance for class ID=25 :
S =

  0  2  5  8

 [0,2,5,8] 	D = 3.6456
 [0,10,15,18] 	D = 1.8756
 [0,5,14,20] 	D = 1.8829
 [0,3,10,18] 	D = 2.3297
 [0,7,9,15] 	D = 2.2857
 [0,9,19,27] 	D = 1.4168
 [0,2,8,17] 	D = 2.6269
 [0,10,18,27] 	D = 1.5872
 [0,5,8,14] 	D = 2.3319
 [0,3,6,10] 	D = 2.9438
 [0,7,15,21] 	D = 1.5075
 [0,9,15,19] 	D = 1.4692
 [0,8,14,17] 	D = 1.8751
 [0,6,10,15] 	D = 1.9637
 [0,8,17,26] 	D = 1.4681
 [0,6,15,22] 	D = 1.3769
 [0,3,7,9] 	D = 3.1128
 [0,3,9,19] 	D = 2.0684
 [0,4,6,9] 	D = 3.2315
 [0,6,16,21] 	D = 1.5398
 [0,4,9,18] 	D = 2.1540
 [0,6,9,16] 	D = 2.0109
 [0,9,16,18] 	D = 1.8589
 [0,9,18,28] 	D = 1.3118

min, max, mean, stdev:
  1.31179  3.64560  2.07812  0.63884

Now computing dissonance for the inverse form:
S =

  0  3  6  8

 [0,3,6,8] 	D = 3.5644
 [0,9,15,17] 	D = 2.0517
 [0,6,15,20] 	D = 1.7485
 [0,3,9,17] 	D = 2.3986
 [0,6,9,14] 	D = 2.2234
 [0,9,18,26] 	D = 1.4552
 [0,3,8,18] 	D = 2.4579
 [0,9,17,27] 	D = 1.5784
 [0,6,8,15] 	D = 2.3713
 [0,3,5,9] 	D = 3.3798
 [0,6,14,21] 	D = 1.6356
 [0,9,14,18] 	D = 1.7548
 [0,8,15,18] 	D = 1.7909
 [0,5,9,15] 	D = 2.0773
 [0,8,18,27] 	D = 1.4632
 [0,5,15,21] 	D = 1.6703
 [0,2,6,9] 	D = 3.1736
 [0,2,9,18] 	D = 2.4487
 [0,4,7,10] 	D = 2.7965
 [0,7,16,22] 	D = 1.2522
 [0,4,10,19] 	D = 1.8781
 [0,7,10,16] 	D = 1.9104
 [0,10,16,19] 	D = 1.4828
 [0,10,19,28] 	D = 1.2863

min, max, mean, stdev:
  1.25215  3.56443  2.07707  0.64327

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=26 :
S =

  0  2  6  8

 [0,6,8,14] 	D = 2.7084
 [0,6,14,20] 	D = 2.0198
 [0,8,14,18] 	D = 1.9897
 [0,8,18,26] 	D = 1.7602
 [0,2,6,8] 	D = 3.7678
 [0,2,8,18] 	D = 2.7927
 [0,4,6,10] 	D = 3.2065
 [0,6,16,22] 	D = 1.5499
 [0,4,10,18] 	D = 2.3714
 [0,6,10,16] 	D = 2.0875
 [0,10,16,18] 	D = 2.1778
 [0,10,18,28] 	D = 1.7343

min, max, mean, stdev:
  1.54994  3.76777  2.34717  0.65872

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=27 :
S =

  0  3  4  7

 [0,3,4,7] 	D = 4.0792
 [0,9,13,16] 	D = 1.9487
 [0,4,15,19] 	D = 1.9848
 [0,1,9,16] 	D = 2.6064
 [0,8,11,15] 	D = 2.1801
 [0,11,20,27] 	D = 1.5820
 [0,3,7,16] 	D = 2.5482
 [0,9,16,25] 	D = 1.1940
 [0,4,7,15] 	D = 2.6240
 [0,1,4,9] 	D = 3.6759
 [0,8,15,23] 	D = 1.4498
 [0,11,15,20] 	D = 1.8737
 [0,7,15,16] 	D = 2.4313
 [0,4,9,13] 	D = 2.4204
 [0,7,16,27] 	D = 1.6466
 [0,4,13,21] 	D = 2.1660
 [0,3,8,11] 	D = 2.9764
 [0,3,11,20] 	D = 2.5754
 [0,5,8,9] 	D = 3.4525
 [0,8,17,21] 	D = 1.8268
 [0,5,9,20] 	D = 2.3102
 [0,8,9,17] 	D = 2.7626
 [0,9,17,20] 	D = 2.0767
 [0,9,20,29] 	D = 1.9070

min, max, mean, stdev:
  1.19395  4.07918  2.34578  0.69564

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=28 :
S =

  0  3  5  8

 [0,3,5,8] 	D = 3.5566
 [0,9,14,17] 	D = 1.7844
 [0,5,15,20] 	D = 1.7581
 [0,2,9,17] 	D = 2.4271
 [0,7,10,15] 	D = 1.9328
 [0,10,19,27] 	D = 1.2524
 [0,3,8,17] 	D = 2.3281
 [0,9,17,26] 	D = 1.3074
 [0,5,8,15] 	D = 2.1414
 [0,2,5,9] 	D = 3.1985
 [0,7,15,22] 	D = 1.2255
 [0,10,15,19] 	D = 1.3726
 [0,8,15,17] 	D = 1.8686
 [0,5,9,14] 	D = 1.9940
 [0,8,17,27] 	D = 1.2882
 [0,5,14,21] 	D = 1.5309
 [0,3,7,10] 	D = 2.6596
 [0,3,10,19] 	D = 1.8715
 [0,4,7,9] 	D = 2.9778
 [0,7,16,21] 	D = 1.2725
 [0,4,9,19] 	D = 1.8032
 [0,7,9,16] 	D = 1.9902
 [0,9,16,19] 	D = 1.3064
 [0,9,19,28] 	D = 1.0063

min, max, mean, stdev:
  1.00626  3.55656  1.91059  0.66945

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=29 :
S =

  0  3  6  9

 [0,3,6,9] 	D = 3.2406
 [0,6,15,21] 	D = 1.6284
 [0,3,9,18] 	D = 2.3841
 [0,6,9,15] 	D = 2.1602
 [0,9,15,18] 	D = 1.8298
 [0,9,18,27] 	D = 1.6091

min, max, mean, stdev:
  1.60907  3.24057  2.14204  0.61823
