basefreq = 261.63
R = Inf
range = Inf

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=1 :
S =

  0  1  2  3  4

 [0,11,21,29,37] 	D = 2.2513
 [0,4,6,8,19] 	D = 5.2210
 [0,8,14,16,27] 	D = 3.4326
 [0,6,16,20,31] 	D = 2.7061
 [0,2,8,16,27] 	D = 3.7089
 [0,6,10,14,25] 	D = 3.2307
 [0,10,18,26,37] 	D = 2.2689
 [0,4,7,8,18] 	D = 5.2087
 [0,8,15,16,26] 	D = 3.6609
 [0,6,7,8,16] 	D = 5.6189
 [0,2,3,4,8] 	D = 7.7772
 [0,6,13,14,22] 	D = 3.8499
 [0,10,13,14,18] 	D = 4.4748
 [0,7,16,20,30] 	D = 2.5259
 [0,3,8,16,26] 	D = 3.5256
 [0,7,18,20,28] 	D = 3.3258
 [0,3,14,16,20] 	D = 4.3514
 [0,1,6,14,22] 	D = 4.2014
 [0,1,10,14,18] 	D = 4.5263
 [0,5,9,13,23] 	D = 3.5162
 [0,9,17,25,35] 	D = 2.0980
 [0,5,11,13,21] 	D = 3.9326
 [0,9,11,13,17] 	D = 4.5139
 [0,11,17,25,33] 	D = 2.4072
 [0,11,21,25,29] 	D = 2.5958
 [0,4,8,18,19] 	D = 4.4983
 [0,8,16,26,27] 	D = 3.3023
 [0,6,8,16,19] 	D = 4.0613
 [0,2,4,8,15] 	D = 5.6182
 [0,6,14,22,25] 	D = 2.6993
 [0,10,14,18,25] 	D = 3.0219
 [0,4,8,19,30] 	D = 3.1419
 [0,8,16,27,38] 	D = 2.2290
 [0,6,8,19,28] 	D = 3.6581
 [0,2,4,15,20] 	D = 5.3700
 [0,6,14,25,34] 	D = 2.5881
 [0,10,14,25,30] 	D = 2.7596
 [0,7,8,16,18] 	D = 4.4836
 [0,3,4,8,14] 	D = 5.5516
 [0,7,8,18,28] 	D = 3.9743
 [0,3,4,14,20] 	D = 5.1535
 [0,1,2,6,10] 	D = 6.5857
 [0,1,2,10,18] 	D = 5.9914
 [0,5,13,21,23] 	D = 3.2786
 [0,9,13,17,23] 	D = 3.0212
 [0,5,13,23,33] 	D = 2.9136
 [0,9,13,23,29] 	D = 2.8619
 [0,11,13,17,21] 	D = 3.6885
 [0,11,13,21,29] 	D = 3.5639
 [0,8,16,18,19] 	D = 4.2641
 [0,4,8,14,15] 	D = 4.7274
 [0,8,18,28,31] 	D = 2.5943
 [0,4,14,20,27] 	D = 3.1676
 [0,2,6,10,13] 	D = 5.0750
 [0,2,10,18,25] 	D = 3.5380
 [0,8,16,19,30] 	D = 2.7150
 [0,4,8,15,26] 	D = 3.5497
 [0,8,18,19,28] 	D = 3.6591
 [0,4,14,15,20] 	D = 4.4238
 [0,2,6,13,22] 	D = 4.3258
 [0,2,10,13,18] 	D = 4.6103
 [0,8,19,28,30] 	D = 2.6511
 [0,4,15,20,26] 	D = 3.1623
 [0,8,19,30,40] 	D = 2.1315
 [0,4,15,26,32] 	D = 2.8829
 [0,2,13,18,22] 	D = 4.0138
 [0,2,13,22,30] 	D = 3.7182
 [0,1,5,9,11] 	D = 5.6170
 [0,1,9,17,23] 	D = 3.6752
 [0,1,5,11,21] 	D = 4.7046
 [0,1,9,11,17] 	D = 4.9105
 [0,1,11,17,21] 	D = 4.1741
 [0,1,11,21,29] 	D = 4.0713
 [0,4,8,10,11] 	D = 5.6578
 [0,8,16,22,23] 	D = 3.1868
 [0,4,10,20,23] 	D = 3.3218
 [0,8,10,16,23] 	D = 3.5262
 [0,10,16,20,23] 	D = 2.9078
 [0,10,20,28,35] 	D = 2.2793
 [0,4,8,11,22] 	D = 4.0723
 [0,8,16,23,34] 	D = 2.3347
 [0,4,10,11,20] 	D = 4.4787
 [0,8,10,11,16] 	D = 5.0401
 [0,10,16,23,32] 	D = 2.3528
 [0,10,20,23,28] 	D = 2.8831
 [0,4,11,20,22] 	D = 3.6901
 [0,8,11,16,22] 	D = 3.3849
 [0,4,11,22,32] 	D = 3.0560
 [0,8,11,22,28] 	D = 3.3129
 [0,10,11,16,20] 	D = 4.0621
 [0,10,11,20,28] 	D = 4.0207
 [0,11,16,20,22] 	D = 3.2038
 [0,11,20,28,34] 	D = 2.3415
 [0,11,16,22,32] 	D = 2.5457
 [0,11,20,22,28] 	D = 3.0769
 [0,11,22,28,32] 	D = 2.4297
 [0,11,22,32,40] 	D = 2.3918

min, max, mean, stdev:
  2.0980  7.7772  3.7733  1.1139

------------------------------------------------------------
Now computing dissonance for class ID=9 :
S =

  0  1  2  5  6

 [0,1,2,5,6] 	D = 8.0729
 [0,11,13,16,17] 	D = 4.7051
 [0,2,13,17,18] 	D = 5.0536
 [0,1,11,16,17] 	D = 4.9619
 [0,10,11,15,16] 	D = 4.9624
 [0,11,22,27,28] 	D = 3.2459
 [0,1,5,14,18] 	D = 4.9837
 [0,11,16,25,29] 	D = 2.7343
 [0,2,5,13,18] 	D = 5.1232
 [0,1,4,11,17] 	D = 5.2179
 [0,10,15,23,28] 	D = 2.9565
 [0,11,15,22,28] 	D = 2.9490
 [0,5,13,14,18] 	D = 4.5602
 [0,4,11,13,17] 	D = 4.3633
 [0,5,14,25,30] 	D = 2.7364
 [0,4,13,23,29] 	D = 2.7790
 [0,3,10,11,16] 	D = 4.9192
 [0,3,11,22,28] 	D = 3.2688
 [0,7,8,9,13] 	D = 5.8538
 [0,8,19,21,25] 	D = 3.0828
 [0,7,9,20,25] 	D = 3.7755
 [0,8,9,19,25] 	D = 3.7187
 [0,9,19,20,25] 	D = 3.4896
 [0,9,20,31,37] 	D = 2.3840
 [0,1,2,6,17] 	D = 6.3771
 [0,11,13,17,28] 	D = 3.6669
 [0,2,13,18,29] 	D = 4.0550
 [0,1,11,17,28] 	D = 4.0368
 [0,10,11,16,27] 	D = 3.9799
 [0,11,22,28,39] 	D = 2.4447
 [0,1,5,6,14] 	D = 5.9240
 [0,11,16,17,25] 	D = 3.5619
 [0,2,5,6,13] 	D = 6.1903
 [0,1,4,5,11] 	D = 6.4979
 [0,10,15,16,23] 	D = 3.7217
 [0,11,15,16,22] 	D = 3.8165
 [0,5,13,18,26] 	D = 3.4552
 [0,4,11,17,25] 	D = 3.3509
 [0,5,14,18,25] 	D = 3.4240
 [0,4,13,17,23] 	D = 3.3652
 [0,3,10,16,23] 	D = 3.7575
 [0,3,11,16,22] 	D = 3.7685
 [0,7,8,13,21] 	D = 4.2946
 [0,8,19,25,33] 	D = 2.3219
 [0,7,9,13,20] 	D = 4.2541
 [0,8,9,13,19] 	D = 4.3148
 [0,9,19,25,32] 	D = 2.1977
 [0,9,20,25,31] 	D = 2.5788
 [0,1,6,14,17] 	D = 4.7900
 [0,11,17,25,28] 	D = 2.7503
 [0,2,6,13,17] 	D = 4.7809
 [0,1,5,11,16] 	D = 4.9021
 [0,10,16,23,27] 	D = 2.8020
 [0,11,16,22,27] 	D = 2.8559
 [0,1,6,17,26] 	D = 4.0022
 [0,11,17,28,37] 	D = 2.4206
 [0,2,6,17,25] 	D = 3.9569
 [0,1,5,16,23] 	D = 4.2389
 [0,10,16,27,35] 	D = 2.3338
 [0,11,16,27,34] 	D = 2.5112
 [0,5,6,13,14] 	D = 5.3709
 [0,4,5,11,13] 	D = 5.3569
 [0,5,6,14,25] 	D = 4.2352
 [0,4,5,13,23] 	D = 4.4337
 [0,3,4,10,11] 	D = 6.0787
 [0,3,4,11,22] 	D = 4.9977
 [0,7,13,20,21] 	D = 4.0248
 [0,8,13,19,21] 	D = 3.5855
 [0,7,13,21,32] 	D = 2.7347
 [0,8,13,21,31] 	D = 2.9496
 [0,9,13,19,20] 	D = 4.0500
 [0,9,13,20,31] 	D = 3.2235
 [0,6,13,14,17] 	D = 4.5234
 [0,5,11,13,16] 	D = 4.3588
 [0,6,14,25,29] 	D = 2.6228
 [0,5,13,23,28] 	D = 2.7898
 [0,4,10,11,15] 	D = 4.7837
 [0,4,11,22,27] 	D = 3.1231
 [0,6,13,17,26] 	D = 3.3639
 [0,5,11,16,25] 	D = 3.2845
 [0,6,14,17,25] 	D = 3.3188
 [0,5,13,16,23] 	D = 3.4383
 [0,4,10,15,23] 	D = 3.5405
 [0,4,11,15,22] 	D = 3.7075
 [0,6,17,25,26] 	D = 3.4435
 [0,5,16,23,25] 	D = 3.0617
 [0,6,17,26,37] 	D = 2.6717
 [0,5,16,25,35] 	D = 2.4169
 [0,4,15,22,23] 	D = 3.7800
 [0,4,15,23,34] 	D = 2.8068
 [0,1,7,8,9] 	D = 6.6902
 [0,1,8,19,21] 	D = 4.5569
 [0,1,7,9,20] 	D = 5.0794
 [0,1,8,9,19] 	D = 5.1972
 [0,1,9,19,20] 	D = 4.9213
 [0,1,9,20,31] 	D = 3.7972
 [0,6,7,8,11] 	D = 6.2897
 [0,7,18,20,23] 	D = 3.4063
 [0,6,8,19,23] 	D = 3.7613
 [0,7,8,18,23] 	D = 3.8924
 [0,8,18,19,23] 	D = 3.6285
 [0,8,19,30,35] 	D = 2.2380
 [0,6,7,11,20] 	D = 4.5817
 [0,7,18,23,32] 	D = 2.3582
 [0,6,8,11,19] 	D = 4.5566
 [0,7,8,11,18] 	D = 4.7642
 [0,8,18,23,31] 	D = 2.5697
 [0,8,19,23,30] 	D = 2.4613
 [0,6,11,19,20] 	D = 4.1834
 [0,7,11,18,20] 	D = 3.9186
 [0,6,11,20,31] 	D = 3.1647
 [0,7,11,20,30] 	D = 2.9402
 [0,8,11,18,19] 	D = 4.3691
 [0,8,11,19,30] 	D = 3.2058
 [0,11,18,19,20] 	D = 4.8583
 [0,11,19,30,32] 	D = 2.6545
 [0,11,18,20,31] 	D = 3.4816
 [0,11,19,20,30] 	D = 3.5143
 [0,11,20,30,31] 	D = 3.3480
 [0,11,20,31,42] 	D = 2.5077

min, max, mean, stdev:
  2.1977  8.0729  3.8881  1.1201

Now computing dissonance for the inverse form:
S =

  0  1  4  5  6

 [0,1,4,5,6] 	D = 8.0667
 [0,11,15,16,17] 	D = 5.1353
 [0,4,13,17,18] 	D = 4.6316
 [0,3,11,16,17] 	D = 4.8312
 [0,8,9,13,14] 	D = 5.2692
 [0,9,20,25,26] 	D = 3.3188
 [0,1,5,16,18] 	D = 5.1682
 [0,11,16,27,29] 	D = 3.1087
 [0,4,5,13,18] 	D = 4.9459
 [0,3,4,11,17] 	D = 5.2963
 [0,8,13,21,26] 	D = 3.2806
 [0,9,13,20,26] 	D = 3.3055
 [0,5,13,16,18] 	D = 4.1944
 [0,4,11,15,17] 	D = 4.2622
 [0,5,16,25,30] 	D = 2.5803
 [0,4,15,23,29] 	D = 2.8162
 [0,1,8,9,14] 	D = 5.3628
 [0,1,9,20,26] 	D = 3.7597
 [0,7,8,11,13] 	D = 5.2551
 [0,8,19,23,25] 	D = 2.6721
 [0,7,11,20,25] 	D = 3.2308
 [0,8,11,19,25] 	D = 3.2478
 [0,11,19,20,25] 	D = 3.4375
 [0,11,20,31,37] 	D = 2.4224
 [0,1,4,6,17] 	D = 6.1262
 [0,11,15,17,28] 	D = 3.5652
 [0,4,13,18,29] 	D = 3.3477
 [0,3,11,17,28] 	D = 3.6289
 [0,8,9,14,25] 	D = 3.9626
 [0,9,20,26,37] 	D = 2.4950
 [0,1,5,6,16] 	D = 5.7919
 [0,11,16,17,27] 	D = 3.7353
 [0,4,5,6,13] 	D = 6.3655
 [0,3,4,5,11] 	D = 6.9176
 [0,8,13,14,21] 	D = 4.2293
 [0,9,13,14,20] 	D = 4.3663
 [0,5,13,18,28] 	D = 3.1292
 [0,4,11,17,27] 	D = 3.2383
 [0,5,16,18,25] 	D = 3.5887
 [0,4,15,17,23] 	D = 3.7343
 [0,1,8,14,21] 	D = 4.4119
 [0,1,9,14,20] 	D = 4.4488
 [0,7,8,13,23] 	D = 3.8505
 [0,8,19,25,35] 	D = 2.1729
 [0,7,11,13,20] 	D = 4.0743
 [0,8,11,13,19] 	D = 4.2088
 [0,11,19,25,32] 	D = 2.4391
 [0,11,20,25,31] 	D = 2.7592
 [0,1,6,16,17] 	D = 5.1912
 [0,11,17,27,28] 	D = 3.4227
 [0,4,6,13,17] 	D = 4.7113
 [0,3,5,11,16] 	D = 5.1127
 [0,8,14,21,25] 	D = 3.0162
 [0,9,14,20,25] 	D = 3.0954
 [0,1,6,17,28] 	D = 4.0678
 [0,11,17,28,39] 	D = 2.5115
 [0,4,6,17,25] 	D = 4.1681
 [0,3,5,16,23] 	D = 4.7411
 [0,8,14,25,33] 	D = 2.5880
 [0,9,14,25,32] 	D = 2.5779
 [0,5,6,13,16] 	D = 4.6885
 [0,4,5,11,15] 	D = 4.9279
 [0,5,6,16,25] 	D = 4.0833
 [0,4,5,15,23] 	D = 4.4749
 [0,1,2,8,9] 	D = 6.8776
 [0,1,2,9,20] 	D = 6.0190
 [0,7,13,20,23] 	D = 3.0292
 [0,8,13,19,23] 	D = 2.9353
 [0,7,13,23,32] 	D = 2.3313
 [0,8,13,23,31] 	D = 2.6591
 [0,11,13,19,20] 	D = 4.3628
 [0,11,13,20,31] 	D = 3.7687
 [0,6,13,16,17] 	D = 4.3742
 [0,5,11,15,16] 	D = 4.4612
 [0,6,16,25,29] 	D = 2.4591
 [0,5,15,23,28] 	D = 2.8304
 [0,2,8,9,13] 	D = 5.4545
 [0,2,9,20,25] 	D = 3.7167
 [0,6,13,17,28] 	D = 3.1377
 [0,5,11,16,27] 	D = 3.2739
 [0,6,16,17,25] 	D = 3.7002
 [0,5,15,16,23] 	D = 4.0107
 [0,2,8,13,21] 	D = 4.4070
 [0,2,9,13,20] 	D = 4.6070
 [0,6,17,25,28] 	D = 2.6903
 [0,5,16,23,27] 	D = 2.8862
 [0,6,17,28,37] 	D = 2.5026
 [0,5,16,27,35] 	D = 2.5396
 [0,2,13,20,21] 	D = 4.8894
 [0,2,13,21,32] 	D = 3.7252
 [0,1,7,8,11] 	D = 5.7205
 [0,1,8,19,23] 	D = 3.7040
 [0,1,7,11,20] 	D = 4.5286
 [0,1,8,11,19] 	D = 4.7201
 [0,1,11,19,20] 	D = 4.8631
 [0,1,11,20,31] 	D = 3.9714
 [0,6,7,10,11] 	D = 5.8319
 [0,7,18,22,23] 	D = 3.3752
 [0,6,10,19,23] 	D = 3.2618
 [0,7,10,18,23] 	D = 3.4956
 [0,10,18,19,23] 	D = 3.6215
 [0,10,19,30,35] 	D = 2.1662
 [0,6,7,11,22] 	D = 4.2431
 [0,7,18,23,34] 	D = 2.5412
 [0,6,10,11,19] 	D = 4.4885
 [0,7,10,11,18] 	D = 4.7987
 [0,10,18,23,31] 	D = 2.8571
 [0,10,19,23,30] 	D = 2.6959
 [0,6,11,19,22] 	D = 3.2903
 [0,7,11,18,22] 	D = 3.3626
 [0,6,11,22,31] 	D = 2.8610
 [0,7,11,22,30] 	D = 2.7596
 [0,10,11,18,19] 	D = 4.7934
 [0,10,11,19,30] 	D = 3.8718
 [0,11,18,19,22] 	D = 3.7479
 [0,11,19,30,34] 	D = 2.2201
 [0,11,18,22,31] 	D = 2.9606
 [0,11,19,22,30] 	D = 2.7793
 [0,11,22,30,31] 	D = 3.2025
 [0,11,22,31,42] 	D = 2.5005

min, max, mean, stdev:
  2.1662  8.0667  3.8871  1.1355

------------------------------------------------------------
Now computing dissonance for class ID=10 :
S =

  0  1  2  5  7

 [0,1,2,5,7] 	D = 7.3553
 [0,11,13,16,18] 	D = 3.9636
 [0,2,13,17,19] 	D = 4.2297
 [0,1,11,16,18] 	D = 4.3620
 [0,10,11,15,17] 	D = 4.3368
 [0,11,22,27,29] 	D = 2.6579
 [0,1,5,14,19] 	D = 4.4265
 [0,11,16,25,30] 	D = 2.1039
 [0,2,5,13,19] 	D = 4.6611
 [0,1,4,11,18] 	D = 4.9738
 [0,10,15,23,29] 	D = 2.5513
 [0,11,15,22,29] 	D = 2.7413
 [0,5,13,14,19] 	D = 3.9640
 [0,4,11,13,18] 	D = 3.9776
 [0,5,14,25,31] 	D = 2.6138
 [0,4,13,23,30] 	D = 2.5344
 [0,3,10,11,17] 	D = 4.6425
 [0,3,11,22,29] 	D = 3.2461
 [0,7,8,9,14] 	D = 5.4128
 [0,8,19,21,26] 	D = 2.9343
 [0,7,9,20,26] 	D = 3.5083
 [0,8,9,19,26] 	D = 3.6589
 [0,9,19,20,26] 	D = 3.3740
 [0,9,20,31,38] 	D = 2.3785
 [0,1,2,7,17] 	D = 5.7431
 [0,11,13,18,28] 	D = 3.2481
 [0,2,13,19,29] 	D = 3.5688
 [0,1,11,18,28] 	D = 3.7596
 [0,10,11,17,27] 	D = 3.6606
 [0,11,22,29,39] 	D = 2.2701
 [0,1,5,7,14] 	D = 5.2174
 [0,11,16,18,25] 	D = 2.7811
 [0,2,5,7,13] 	D = 5.6093
 [0,1,4,6,11] 	D = 5.9294
 [0,10,15,17,23] 	D = 3.1391
 [0,11,15,17,22] 	D = 3.2469
 [0,5,13,19,26] 	D = 2.8166
 [0,4,11,18,25] 	D = 2.9258
 [0,5,14,19,25] 	D = 2.8602
 [0,4,13,18,23] 	D = 3.0315
 [0,3,10,17,23] 	D = 3.5236
 [0,3,11,17,22] 	D = 3.5478
 [0,7,8,14,21] 	D = 3.8300
 [0,8,19,26,33] 	D = 2.1196
 [0,7,9,14,20] 	D = 3.8768
 [0,8,9,14,19] 	D = 3.9452
 [0,9,19,26,32] 	D = 2.0937
 [0,9,20,26,31] 	D = 2.4940
 [0,1,7,14,17] 	D = 4.1670
 [0,11,18,25,28] 	D = 2.2922
 [0,2,7,13,17] 	D = 4.2835
 [0,1,6,11,16] 	D = 4.3920
 [0,10,17,23,27] 	D = 2.5256
 [0,11,17,22,27] 	D = 2.5927
 [0,1,7,17,26] 	D = 3.2744
 [0,11,18,28,37] 	D = 1.8865
 [0,2,7,17,25] 	D = 3.5732
 [0,1,6,16,23] 	D = 3.6513
 [0,10,17,27,35] 	D = 2.1380
 [0,11,17,27,34] 	D = 2.1934
 [0,5,7,13,14] 	D = 4.8009
 [0,4,6,11,13] 	D = 4.8035
 [0,5,7,14,25] 	D = 3.7789
 [0,4,6,13,23] 	D = 3.8028
 [0,3,5,10,11] 	D = 5.6940
 [0,3,5,11,22] 	D = 4.5329
 [0,7,14,20,21] 	D = 3.6240
 [0,8,14,19,21] 	D = 3.1924
 [0,7,14,21,32] 	D = 2.4240
 [0,8,14,21,31] 	D = 2.4972
 [0,9,14,19,20] 	D = 3.7441
 [0,9,14,20,31] 	D = 2.8583
 [0,7,13,14,17] 	D = 4.0369
 [0,6,11,13,16] 	D = 3.8640
 [0,7,14,25,29] 	D = 2.4093
 [0,6,13,23,28] 	D = 2.3688
 [0,5,10,11,15] 	D = 4.4326
 [0,5,11,22,27] 	D = 2.8349
 [0,7,13,17,26] 	D = 2.7726
 [0,6,11,16,25] 	D = 2.6820
 [0,7,14,17,25] 	D = 2.9461
 [0,6,13,16,23] 	D = 2.8658
 [0,5,10,15,23] 	D = 3.3098
 [0,5,11,15,22] 	D = 3.2764
 [0,7,17,25,26] 	D = 2.9660
 [0,6,16,23,25] 	D = 2.3816
 [0,7,17,26,37] 	D = 1.9995
 [0,6,16,25,35] 	D = 1.9110
 [0,5,15,22,23] 	D = 3.4693
 [0,5,15,23,34] 	D = 2.6683
 [0,2,7,8,9] 	D = 6.4457
 [0,2,8,19,21] 	D = 4.1065
 [0,2,7,9,20] 	D = 4.9651
 [0,2,8,9,19] 	D = 4.8669
 [0,2,9,19,20] 	D = 4.7212
 [0,2,9,20,31] 	D = 3.7598
 [0,5,6,7,10] 	D = 6.2548
 [0,6,17,19,22] 	D = 3.1596
 [0,5,7,18,22] 	D = 3.8869
 [0,6,7,17,22] 	D = 3.7644
 [0,7,17,18,22] 	D = 3.6300
 [0,7,18,29,34] 	D = 2.4418
 [0,5,6,10,19] 	D = 4.3651
 [0,6,17,22,31] 	D = 2.2711
 [0,5,7,10,18] 	D = 4.6280
 [0,6,7,10,17] 	D = 4.5918
 [0,7,17,22,30] 	D = 2.3340
 [0,7,18,22,29] 	D = 2.5906
 [0,5,10,18,19] 	D = 4.0763
 [0,6,10,17,19] 	D = 3.5964
 [0,5,10,19,30] 	D = 2.8235
 [0,6,10,19,29] 	D = 2.7390
 [0,7,10,17,18] 	D = 4.3047
 [0,7,10,18,29] 	D = 3.2689
 [0,10,17,18,19] 	D = 4.6475
 [0,10,18,29,31] 	D = 2.7525
 [0,10,17,19,30] 	D = 3.0328
 [0,10,18,19,29] 	D = 3.4205
 [0,10,19,29,30] 	D = 3.0328
 [0,10,19,30,41] 	D = 2.1646

min, max, mean, stdev:
  1.8865  7.3553  3.5367  1.0659

Now computing dissonance for the inverse form:
S =

  0  2  5  6  7

 [0,2,5,6,7] 	D = 7.3415
 [0,10,15,16,17] 	D = 4.8045
 [0,5,14,18,19] 	D = 3.9270
 [0,3,10,16,17] 	D = 4.4245
 [0,7,9,13,14] 	D = 4.6166
 [0,9,19,25,26] 	D = 2.7129
 [0,2,6,17,19] 	D = 4.6128
 [0,10,16,27,29] 	D = 2.8041
 [0,5,6,14,19] 	D = 4.1508
 [0,3,4,10,17] 	D = 4.9817
 [0,7,13,21,26] 	D = 2.6469
 [0,9,13,19,26] 	D = 2.7445
 [0,6,14,17,19] 	D = 3.6188
 [0,4,10,15,17] 	D = 4.0235
 [0,6,17,26,31] 	D = 2.3875
 [0,4,15,22,29] 	D = 2.7724
 [0,1,7,9,14] 	D = 4.8287
 [0,1,9,19,26] 	D = 3.3743
 [0,6,8,11,13] 	D = 4.8064
 [0,8,18,23,25] 	D = 2.5517
 [0,6,11,20,25] 	D = 2.7741
 [0,8,11,18,25] 	D = 3.0385
 [0,11,18,20,25] 	D = 2.8616
 [0,11,20,30,37] 	D = 1.8993
 [0,2,5,7,18] 	D = 5.5233
 [0,10,15,17,28] 	D = 3.2998
 [0,5,14,19,30] 	D = 2.5153
 [0,3,10,17,28] 	D = 3.2877
 [0,7,9,14,25] 	D = 3.3826
 [0,9,19,26,37] 	D = 1.9397
 [0,2,6,7,17] 	D = 5.3534
 [0,10,16,17,27] 	D = 3.5309
 [0,5,6,7,14] 	D = 5.6745
 [0,3,4,5,10] 	D = 6.6941
 [0,7,13,14,21] 	D = 3.7061
 [0,9,13,14,19] 	D = 3.8335
 [0,6,14,19,29] 	D = 2.6112
 [0,4,10,17,27] 	D = 3.1261
 [0,6,17,19,26] 	D = 3.1500
 [0,4,15,17,22] 	D = 3.7086
 [0,1,7,14,21] 	D = 4.0072
 [0,1,9,14,19] 	D = 4.0916
 [0,6,8,13,23] 	D = 3.5672
 [0,8,18,25,35] 	D = 2.1193
 [0,6,11,13,20] 	D = 3.7314
 [0,8,11,13,18] 	D = 4.0320
 [0,11,18,25,32] 	D = 2.1972
 [0,11,20,25,30] 	D = 2.2417
 [0,2,7,17,18] 	D = 4.8749
 [0,10,17,27,28] 	D = 3.2837
 [0,5,7,14,18] 	D = 4.1126
 [0,3,5,10,16] 	D = 4.7971
 [0,7,14,21,25] 	D = 2.5655
 [0,9,14,19,25] 	D = 2.5176
 [0,2,7,18,29] 	D = 3.7939
 [0,10,17,28,39] 	D = 2.3524
 [0,5,7,18,26] 	D = 3.6999
 [0,3,5,16,22] 	D = 4.3414
 [0,7,14,25,33] 	D = 2.2933
 [0,9,14,25,31] 	D = 2.3164
 [0,6,7,14,17] 	D = 4.2481
 [0,4,5,10,15] 	D = 4.7803
 [0,6,7,17,26] 	D = 3.7810
 [0,4,5,15,22] 	D = 4.3991
 [0,1,2,7,9] 	D = 6.4679
 [0,1,2,9,19] 	D = 5.6196
 [0,6,13,20,23] 	D = 2.8518
 [0,8,13,18,23] 	D = 2.8474
 [0,6,13,23,32] 	D = 2.3045
 [0,8,13,23,30] 	D = 2.3957
 [0,11,13,18,20] 	D = 3.8194
 [0,11,13,20,30] 	D = 3.1908
 [0,7,14,17,18] 	D = 4.0261
 [0,5,10,15,16] 	D = 4.2214
 [0,7,17,26,30] 	D = 2.1150
 [0,5,15,22,28] 	D = 2.5533
 [0,2,7,9,13] 	D = 4.9262
 [0,2,9,19,25] 	D = 3.0967
 [0,7,14,18,29] 	D = 2.8400
 [0,5,10,16,27] 	D = 3.1606
 [0,7,17,18,26] 	D = 3.4949
 [0,5,15,16,22] 	D = 3.7705
 [0,2,7,13,21] 	D = 4.0081
 [0,2,9,13,19] 	D = 4.0319
 [0,7,18,26,29] 	D = 2.5136
 [0,5,16,22,27] 	D = 2.7316
 [0,7,18,29,38] 	D = 2.3787
 [0,5,16,27,34] 	D = 2.6649
 [0,2,13,19,21] 	D = 3.9436
 [0,2,13,21,31] 	D = 3.5802
 [0,1,6,8,11] 	D = 5.4082
 [0,1,8,18,23] 	D = 3.5771
 [0,1,6,11,20] 	D = 4.3222
 [0,1,8,11,18] 	D = 4.5042
 [0,1,11,18,20] 	D = 4.2806
 [0,1,11,20,30] 	D = 3.5711
 [0,5,7,10,11] 	D = 5.4195
 [0,7,17,22,23] 	D = 3.0307
 [0,5,10,19,23] 	D = 3.0092
 [0,7,10,17,23] 	D = 3.0620
 [0,10,17,19,23] 	D = 2.8263
 [0,10,19,29,35] 	D = 1.7424
 [0,5,7,11,22] 	D = 4.0062
 [0,7,17,23,34] 	D = 2.2692
 [0,5,10,11,19] 	D = 4.1583
 [0,7,10,11,17] 	D = 4.4170
 [0,10,17,23,31] 	D = 2.3831
 [0,10,19,23,29] 	D = 2.2969
 [0,5,11,19,22] 	D = 3.1356
 [0,7,11,17,22] 	D = 3.0700
 [0,5,11,22,31] 	D = 2.8510
 [0,7,11,22,29] 	D = 2.8138
 [0,10,11,17,19] 	D = 4.0502
 [0,10,11,19,29] 	D = 3.6063
 [0,11,17,19,22] 	D = 3.0938
 [0,11,19,29,34] 	D = 2.1621
 [0,11,17,22,31] 	D = 2.6277
 [0,11,19,22,29] 	D = 2.6464
 [0,11,22,29,31] 	D = 2.6925
 [0,11,22,31,41] 	D = 2.1408

min, max, mean, stdev:
  1.7424  7.3415  3.5243  1.0733

------------------------------------------------------------
Now computing dissonance for class ID=11 :
S =

  0  1  2  5  8

 [0,1,2,5,8] 	D = 7.0060
 [0,11,13,16,19] 	D = 3.5763
 [0,2,13,17,20] 	D = 4.2458
 [0,1,11,16,19] 	D = 4.0138
 [0,10,11,15,18] 	D = 4.1506
 [0,11,22,27,30] 	D = 2.3290
 [0,1,5,14,20] 	D = 4.4204
 [0,11,16,25,31] 	D = 2.2993
 [0,2,5,13,20] 	D = 4.8729
 [0,1,4,11,19] 	D = 4.8273
 [0,10,15,23,30] 	D = 2.6224
 [0,11,15,22,30] 	D = 2.5461
 [0,5,13,14,20] 	D = 4.1335
 [0,4,11,13,19] 	D = 3.7920
 [0,5,14,25,32] 	D = 2.8409
 [0,4,13,23,31] 	D = 2.7606
 [0,3,10,11,18] 	D = 4.6638
 [0,3,11,22,30] 	D = 3.1518
 [0,7,8,9,15] 	D = 5.3729
 [0,8,19,21,27] 	D = 2.9362
 [0,7,9,20,27] 	D = 3.8592
 [0,8,9,19,27] 	D = 3.7180
 [0,9,19,20,27] 	D = 3.5802
 [0,9,20,31,39] 	D = 2.2584
 [0,1,2,8,17] 	D = 5.6360
 [0,11,13,19,28] 	D = 3.1078
 [0,2,13,20,29] 	D = 3.8254
 [0,1,11,19,28] 	D = 3.6584
 [0,10,11,18,27] 	D = 3.7271
 [0,11,22,30,39] 	D = 2.1010
 [0,1,5,8,14] 	D = 4.9925
 [0,11,16,19,25] 	D = 2.4263
 [0,2,5,8,13] 	D = 5.3785
 [0,1,4,7,11] 	D = 5.5169
 [0,10,15,18,23] 	D = 3.0049
 [0,11,15,18,22] 	D = 2.9717
 [0,5,13,20,26] 	D = 3.0142
 [0,4,11,19,25] 	D = 2.7727
 [0,5,14,20,25] 	D = 3.0746
